,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2609.0,2606.0,2636.0,2978.0,3023.0,3141.0,3481.0,3995.0,4239.0,4148.0,4407.0,4218.0,3998.0
Expenses,2223.0,2134.0,2353.0,2377.0,2522.0,2595.0,2824.0,2980.0,3319.0,3317.0,3442.0,3175.0,3179.0
Operating Profit,386.0,472.0,283.0,601.0,501.0,546.0,657.0,1015.0,920.0,831.0,965.0,1043.0,819.0
OPM %,15.0,18.0,11.0,20.0,17.0,17.0,19.0,25.0,22.0,20.0,22.0,25.0,20.0
Other Income,79.0,49.0,74.0,105.0,123.0,143.0,105.0,71.0,102.0,30.0,86.0,67.0,175.0
Interest,84.0,81.0,85.0,81.0,84.0,69.0,69.0,80.0,86.0,107.0,133.0,123.0,145.0
Depreciation,192.0,185.0,192.0,197.0,200.0,204.0,205.0,213.0,218.0,227.0,234.0,229.0,234.0
Profit before tax,189.0,255.0,80.0,428.0,340.0,416.0,488.0,793.0,718.0,527.0,684.0,758.0,615.0
Tax %,30.0,21.0,64.0,20.0,21.0,16.0,9.0,20.0,5.0,19.0,-1.0,23.0,20.0
Net Profit,132.0,201.0,29.0,342.0,268.0,350.0,445.0,637.0,680.0,425.0,692.0,587.0,495.0
EPS in Rs,2.77,6.31,0.46,11.3,8.68,12.21,17.19,23.12,24.65,15.35,27.83,20.88,16.8
