,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,346.0,381.0,421.0,396.0,384.0,321.0,299.0,399.0,367.0,138.0,287.0,422.0,463
Expenses,290.0,313.0,353.0,348.0,358.0,297.0,285.0,355.0,322.0,143.0,274.0,378.0,413
Operating Profit,56.0,68.0,68.0,47.0,26.0,25.0,14.0,45.0,46.0,-5.0,13.0,44.0,50
OPM %,16.0,18.0,16.0,12.0,7.0,8.0,5.0,11.0,12.0,-4.0,5.0,10.0,11
Other Income,4.0,2.0,4.0,11.0,4.0,3.0,28.0,0.0,1.0,1.0,1.0,1.0,2
Interest,12.0,15.0,19.0,12.0,19.0,16.0,13.0,11.0,10.0,15.0,12.0,11.0,11
Depreciation,12.0,15.0,18.0,20.0,21.0,14.0,14.0,15.0,19.0,28.0,27.0,25.0,27
Profit before tax,35.0,39.0,34.0,26.0,-10.0,-3.0,15.0,19.0,18.0,-47.0,-24.0,9.0,13
Tax %,1.0,6.0,23.0,26.0,3.0,78.0,-10.0,-24.0,-7.0,7.0,4.0,-1.0,
Net Profit,35.0,37.0,26.0,19.0,-10.0,-1.0,16.0,24.0,19.0,-43.0,-23.0,9.0,13
EPS in Rs,32.31,33.68,24.18,17.46,-8.76,-0.5,14.26,20.51,15.55,-35.88,-18.24,6.86,10.05
