,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.28,0.28,0.08,0.23,0.2,0.26,0.13,0.24,0.26,0.24,0.04,0.21,0.21
Expenses,0.57,0.08,0.38,0.03,0.07,0.09,0.51,0.07,0.15,0.08,1.17,0.18,0.09
Operating Profit,-0.29,0.2,-0.3,0.2,0.13,0.17,-0.38,0.17,0.11,0.16,-1.13,0.03,0.12
OPM %,-103.57,71.43,-375.0,86.96,65.0,65.38,-292.31,70.83,42.31,66.67,-2825.0,14.29,57.14
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.29,0.2,-0.3,0.2,0.13,0.17,-0.38,0.17,0.11,0.17,-1.13,0.03,0.12
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,-2.63,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.29,0.2,-0.3,0.2,0.13,0.17,-0.38,0.17,0.11,0.17,-1.13,0.03,0.12
EPS in Rs,-0.14,0.1,-0.15,0.1,0.06,0.08,-0.19,0.08,0.05,0.08,-0.56,0.01,0.06
