,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.16,0.89,0.12,1.37,1.57,3.66,2.67,1.41,0.95,0.89,0.84,0.78,0.70
Expenses,0.08,0.7,0.07,0.87,1.15,3.5,2.22,1.42,1.01,1.06,0.69,1.46,1.52
Operating Profit,0.08,0.19,0.05,0.5,0.42,0.16,0.45,-0.01,-0.06,-0.17,0.15,-0.68,-0.82
OPM %,50.0,21.35,41.67,36.5,26.75,4.37,16.85,-0.71,-6.32,-19.1,17.86,-87.18,-117.14
Other Income,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.07,0.18,-0.02,0.49,0.41,0.16,0.45,-0.01,-0.06,-0.17,0.15,-0.68,-0.81
Tax %,57.14,66.67,-50.0,42.86,31.71,31.25,26.67,100.0,0.0,0.0,6.67,0.0,
Net Profit,0.02,0.05,-0.04,0.28,0.28,0.11,0.33,0.0,-0.06,-0.17,0.14,-0.68,-0.81
EPS in Rs,0.01,0.02,-0.02,0.14,0.14,0.05,0.16,0.0,-0.03,-0.08,0.07,-0.34,-0.41
