,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,798.16,420.44,321.24,324.05,242.25,43.92,23.68,8.65,1.33,0.44,0.01,0.00,0.0
Expenses,784.24,420.15,322.51,304.06,245.69,48.61,26.92,15.45,9.45,3.19,2.91,5.25,2.3
Operating Profit,13.92,0.29,-1.27,19.99,-3.44,-4.69,-3.24,-6.8,-8.12,-2.75,-2.9,-5.25,-2.3
OPM %,1.74,0.07,-0.4,6.17,-1.42,-10.68,-13.68,-78.61,-610.53,-625.0,-29000.0,,
Other Income,-3.62,3.99,0.71,-56.24,-4.49,3.07,3.95,-5.07,2.68,3.02,0.05,0.72,0.66
Interest,3.07,1.81,0.46,0.21,0.08,0.06,0.21,0.1,0.02,0.01,0.01,0.00,0.0
Depreciation,2.37,2.17,0.45,0.55,0.41,0.36,0.35,0.29,0.31,0.24,0.19,0.17,0.16
Profit before tax,4.86,0.3,-1.47,-37.01,-8.42,-2.04,0.15,-12.26,-5.77,0.02,-3.05,-4.70,-1.8
Tax %,43.62,83.33,8.84,2.7,5.11,-3.92,6.67,0.33,-0.35,2450.0,-19.34,-3.62,
Net Profit,2.74,0.05,-1.35,-36.02,-7.99,-2.11,0.14,-12.22,-5.79,-0.47,-3.64,-4.87,-1.97
EPS in Rs,2.43,0.04,-1.2,-31.96,-7.09,-1.87,0.12,-10.84,-5.14,-0.42,-3.23,-4.32,-1.75
