,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,6.29,15.42,23.32,10.9,25.5,21.36,28.92,12.3,2.13,2.13,0.00,0.00,0.0
Expenses,6.21,13.46,23.14,10.28,25.14,20.92,28.46,11.98,2.19,0.19,0.11,0.11,0.07
Operating Profit,0.08,1.96,0.18,0.62,0.36,0.44,0.46,0.32,-0.06,1.94,-0.11,-0.11,-0.07
OPM %,1.27,12.71,0.77,5.69,1.41,2.06,1.59,2.6,-2.82,91.08,,,
Other Income,0.03,0.01,0.0,0.0,-12.61,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0
Interest,0.00,0.01,0.0,0.0,0.16,0.2,0.27,0.23,0.22,0.02,0.00,0.00,0.0
Depreciation,0.02,0.08,0.1,0.5,0.08,0.21,0.15,0.08,0.12,0.12,0.00,0.00,0.0
Profit before tax,0.09,1.88,0.08,0.12,-12.49,0.03,0.04,0.01,-0.4,1.8,-0.11,-0.11,-0.07
Tax %,33.33,37.77,50.0,0.0,-0.4,100.0,25.0,200.0,-5.0,1.11,0.00,0.00,
Net Profit,0.06,1.18,0.04,0.12,-12.54,0.0,0.04,-0.02,-0.42,1.78,-0.11,-0.11,-0.07
EPS in Rs,,1.11,0.04,0.11,-11.83,0.0,0.04,-0.02,-0.4,1.68,-0.10,-0.10,-0.07
