,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,268.0,333.0,349.0,329.0,347.0,371.0,428.0,483.0,567.0,672.0,453.0,442.0,403
Expenses,178.0,232.0,225.0,208.0,213.0,232.0,262.0,330.0,400.0,528.0,363.0,354.0,343
Operating Profit,90.0,102.0,124.0,121.0,134.0,139.0,167.0,153.0,167.0,144.0,90.0,88.0,60
OPM %,34.0,31.0,36.0,37.0,39.0,38.0,39.0,32.0,29.0,21.0,20.0,20.0,15
Other Income,1.0,5.0,21.0,2.0,32.0,11.0,3.0,1.0,0.0,-1.0,32.0,46.0,23
Interest,30.0,32.0,33.0,26.0,34.0,31.0,18.0,45.0,48.0,60.0,20.0,19.0,13
Depreciation,8.0,10.0,13.0,15.0,19.0,20.0,23.0,40.0,42.0,50.0,28.0,27.0,33
Profit before tax,53.0,64.0,99.0,81.0,113.0,99.0,128.0,69.0,77.0,33.0,74.0,88.0,38
Tax %,11.0,11.0,9.0,14.0,16.0,10.0,21.0,23.0,41.0,51.0,9.0,-5.0,
Net Profit,47.0,57.0,90.0,70.0,95.0,89.0,101.0,53.0,45.0,16.0,67.0,92.0,52
EPS in Rs,34.95,38.36,49.23,6.35,6.65,6.23,6.7,3.51,3.01,1.06,4.47,6.14,3.42
