,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11.0,17.0,22.0,38.0,46.0,42.0,47.0,56.0,67.0,65.0,101.0,138.0,128
Expenses,10.0,16.0,20.0,35.0,42.0,36.0,37.0,43.0,51.0,50.0,76.0,101.0,91
Operating Profit,0.0,1.0,2.0,3.0,5.0,6.0,10.0,13.0,16.0,15.0,25.0,36.0,37
OPM %,4.0,5.0,7.0,7.0,10.0,14.0,21.0,23.0,23.0,23.0,25.0,26.0,29
Other Income,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1
Interest,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0
Depreciation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3
Profit before tax,0.0,1.0,1.0,1.0,2.0,4.0,8.0,10.0,13.0,12.0,25.0,35.0,35
Tax %,42.0,36.0,31.0,32.0,43.0,33.0,26.0,21.0,27.0,25.0,25.0,25.0,
Net Profit,0.0,0.0,0.0,1.0,1.0,3.0,6.0,8.0,9.0,9.0,19.0,26.0,26
EPS in Rs,1.4,3.4,4.7,1.09,0.93,1.26,2.91,4.0,4.7,4.22,8.51,11.23,11.47
