,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,25.0,28.0,31.0,65.0,84.0,87.0,89.0,60.0,87.0,120.0,133.0,133.0,136
Expenses,17.0,21.0,23.0,49.0,68.0,76.0,84.0,64.0,82.0,109.0,114.0,110.0,117
Operating Profit,8.0,7.0,8.0,16.0,16.0,11.0,5.0,-4.0,5.0,11.0,19.0,23.0,18
OPM %,33.0,24.0,26.0,25.0,19.0,13.0,5.0,-7.0,6.0,9.0,14.0,17.0,14
Other Income,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,4
Interest,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0
Depreciation,0.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2
Profit before tax,8.0,6.0,7.0,14.0,14.0,10.0,3.0,-8.0,2.0,9.0,20.0,21.0,20
Tax %,0.0,-0.0,23.0,16.0,33.0,21.0,6.0,19.0,54.0,30.0,30.0,27.0,
Net Profit,8.0,6.0,6.0,12.0,9.0,8.0,3.0,-7.0,1.0,7.0,14.0,15.0,14
EPS in Rs,8470.0,6180.0,1128.0,2362.0,1804.0,1550.0,606.0,-1372.0,194.0,1322.0,2792.0,10.06,9.37
