,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.06,0.02,0.22,0.26,0.37,0.34,0.54,0.4,0.43,0.36,0.24,0.38,0.40
Expenses,0.0,0.0,0.14,0.16,0.21,0.15,0.13,0.18,0.25,0.35,0.15,0.15,0.15
Operating Profit,0.06,0.02,0.08,0.1,0.16,0.19,0.41,0.22,0.18,0.01,0.09,0.23,0.25
OPM %,100.0,100.0,36.36,38.46,43.24,55.88,75.93,55.0,41.86,2.78,37.5,60.53,62.50
Other Income,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.03,0.04
Depreciation,0.0,0.0,0.0,0.03,0.03,0.01,0.01,0.01,0.02,0.01,0.01,0.0,0.00
Profit before tax,0.07,0.02,0.08,0.07,0.13,0.18,0.4,0.21,0.16,0.00,0.08,0.2,0.21
Tax %,14.29,0.0,25.0,14.29,30.77,33.33,27.5,28.57,31.25,,25.0,5.0,
Net Profit,0.06,0.01,0.05,0.06,0.09,0.12,0.29,0.15,0.12,0.00,0.06,0.2,0.18
EPS in Rs,0.2,0.03,0.17,0.2,0.3,0.4,0.97,0.5,0.4,0.00,0.2,0.67,0.60
