,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.0,45.0,59.0,62.0,65.0,82.0,90.0,107.0,129.0,185.0,490.0,981.0,948
Expenses,39.0,34.0,48.0,56.0,52.0,60.0,69.0,78.0,94.0,143.0,384.0,772.0,776
Operating Profit,7.0,12.0,10.0,6.0,12.0,21.0,21.0,29.0,35.0,42.0,107.0,210.0,171
OPM %,16.0,26.0,18.0,10.0,19.0,26.0,23.0,28.0,27.0,23.0,22.0,21.0,18
Other Income,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,7
Interest,2.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,3.0,4.0,8.0,16.0,23
Depreciation,1.0,2.0,2.0,3.0,4.0,7.0,8.0,10.0,10.0,9.0,18.0,22.0,28
Profit before tax,5.0,5.0,5.0,6.0,6.0,13.0,7.0,16.0,21.0,29.0,81.0,176.0,127
Tax %,41.0,33.0,33.0,32.0,-55.0,11.0,30.0,27.0,31.0,29.0,30.0,29.0,
Net Profit,3.0,4.0,4.0,4.0,9.0,12.0,5.0,11.0,15.0,20.0,57.0,124.0,85
EPS in Rs,0.64,0.83,0.51,0.56,1.05,1.34,0.58,1.3,1.69,2.31,6.51,14.18,9.72
