,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1751.0,1514.0,1005.0,1364.0,1392.0,1060.0,1608.0,2222.0,1759.0,2080.0,2139.0,2231.0,2764
Expenses,1573.0,1322.0,950.0,1250.0,1272.0,1012.0,1483.0,2044.0,1591.0,1875.0,1958.0,2094.0,2548
Operating Profit,177.0,192.0,55.0,114.0,120.0,48.0,125.0,178.0,168.0,205.0,181.0,137.0,216
OPM %,10.0,13.0,5.0,8.0,9.0,5.0,8.0,8.0,10.0,10.0,8.0,6.0,8
Other Income,11.0,-4.0,31.0,35.0,67.0,72.0,53.0,21.0,14.0,31.0,37.0,40.0,50
Interest,27.0,44.0,42.0,46.0,56.0,36.0,43.0,64.0,64.0,53.0,37.0,41.0,65
Depreciation,41.0,40.0,32.0,43.0,37.0,40.0,39.0,46.0,52.0,46.0,45.0,45.0,52
Profit before tax,120.0,104.0,12.0,60.0,93.0,44.0,95.0,88.0,65.0,137.0,135.0,90.0,148
Tax %,41.0,40.0,27.0,17.0,7.0,24.0,33.0,33.0,15.0,26.0,25.0,25.0,
Net Profit,71.0,62.0,9.0,50.0,86.0,34.0,64.0,59.0,56.0,101.0,102.0,68.0,114
EPS in Rs,12.85,10.41,1.58,8.82,15.14,5.88,11.15,10.3,9.72,17.66,17.16,11.31,18.89
