,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,37.0,39.0,40.0,48.0,53.0,60.0,62.0,70.0,70.0,27.0,51.0,99.0,100
Expenses,29.0,31.0,33.0,37.0,40.0,42.0,47.0,54.0,53.0,30.0,41.0,59.0,67
Operating Profit,7.0,8.0,7.0,11.0,14.0,17.0,15.0,16.0,17.0,-3.0,11.0,39.0,33
OPM %,20.0,21.0,18.0,23.0,26.0,29.0,24.0,23.0,24.0,-10.0,21.0,40.0,33
Other Income,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3
Interest,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3
Profit before tax,3.0,4.0,3.0,6.0,9.0,14.0,13.0,14.0,14.0,-5.0,9.0,38.0,33
Tax %,34.0,40.0,25.0,35.0,32.0,38.0,33.0,18.0,20.0,25.0,25.0,25.0,
Net Profit,2.0,3.0,2.0,4.0,6.0,9.0,9.0,11.0,11.0,-4.0,7.0,29.0,25
EPS in Rs,0.48,0.57,0.49,0.78,1.38,1.93,1.87,2.46,2.44,-0.88,1.41,6.19,5.35
