,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,13.71,20.47,35.55,38.16,49.18,51.52,89.12,83.4,63.73,36.51,22.68,12.73,13.26
Expenses,11.67,17.69,32.53,33.41,44.42,46.21,83.74,77.47,58.88,34.32,57.86,14.22,16.36
Operating Profit,2.04,2.78,3.02,4.75,4.76,5.31,5.38,5.93,4.85,2.19,-35.18,-1.49,-3.10
OPM %,14.88,13.58,8.5,12.45,9.68,10.31,6.04,7.11,7.61,6.0,-155.11,-11.7,-23.38
Other Income,0.0,0.01,-0.01,-0.07,0.12,0.02,0.07,0.2,0.09,-2.24,1.52,3.39,3.45
Interest,0.94,1.19,1.14,1.61,1.8,1.79,2.05,3.81,3.93,4.14,2.6,1.8,2.22
Depreciation,0.29,0.38,0.49,0.46,0.5,0.56,0.64,0.84,0.92,0.81,0.68,0.64,0.64
Profit before tax,0.81,1.22,1.38,2.61,2.58,2.98,2.76,1.48,0.09,-5.0,-36.94,-0.54,-2.51
Tax %,64.2,28.69,36.96,33.33,33.33,34.23,22.46,20.95,-977.78,-3.6,1.11,-96.3,
Net Profit,0.29,0.87,0.87,1.74,1.71,1.96,2.15,1.17,0.98,-5.17,-36.53,-1.06,-3.06
EPS in Rs,0.48,1.28,0.99,1.98,1.42,1.64,1.44,0.78,0.66,-3.46,-24.48,-0.71,-2.05
