,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,12,12,12,12,12,12,12,24,24,24,24,24,24
Reserves,140,160,184,226,268,303,357,412,444,476,554,665,731
Borrowings,154,146,151,190,214,224,381,688,566,532,680,752,709
Other Liabilities,34,46,31,45,45,51,86,93,105,230,181,229,280
Total Liabilities,340,363,378,473,538,589,836,1217,1140,1263,1439,1670,1745
Fixed Assets,188,196,200,225,262,320,365,588,653,618,650,712,686
CWIP,3,4,7,11,30,14,27,39,9,17,36,59,142
Investments,0,0,0,0,0,0,4,5,5,5,33,50,50
Other Assets,149,164,171,237,245,255,440,585,473,623,720,850,868
Total Assets,340,363,378,473,538,589,836,1217,1140,1263,1439,1670,1745
