,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,350.0,361.0,411.0,503.0,502.0,478.0,621.0,904.0,727.0,726.0,1105.0,1409.0,1484
Expenses,290.0,303.0,332.0,392.0,394.0,386.0,496.0,731.0,602.0,604.0,903.0,1154.0,1218
Operating Profit,60.0,58.0,79.0,111.0,108.0,93.0,124.0,173.0,125.0,121.0,202.0,256.0,266
OPM %,17.0,16.0,19.0,22.0,22.0,19.0,20.0,19.0,17.0,17.0,18.0,18.0,18
Other Income,7.0,0.0,3.0,2.0,5.0,11.0,12.0,16.0,19.0,22.0,19.0,16.0,22
Interest,6.0,7.0,8.0,9.0,8.0,10.0,13.0,26.0,33.0,31.0,27.0,29.0,33
Depreciation,23.0,21.0,36.0,35.0,36.0,39.0,42.0,54.0,53.0,57.0,60.0,68.0,70
Profit before tax,39.0,30.0,38.0,69.0,69.0,55.0,82.0,109.0,57.0,55.0,133.0,175.0,186
Tax %,31.0,19.0,24.0,26.0,28.0,21.0,17.0,25.0,19.0,15.0,31.0,28.0,
Net Profit,27.0,24.0,29.0,51.0,50.0,43.0,69.0,81.0,46.0,47.0,92.0,126.0,131
EPS in Rs,11.1,10.15,12.17,20.98,20.78,18.02,28.43,33.7,19.15,19.31,38.01,52.02,54.21
