,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,17.97,19.51,16.74,14.77,42.61,64.95,-0.00,-0.00,0.05,0.01,0.08,0.08,0.08
Expenses,17.83,19.3,16.73,14.66,42.8,65.14,0.42,0.32,0.22,0.18,0.23,0.22,0.23
Operating Profit,0.14,0.21,0.01,0.11,-0.19,-0.19,-0.42,-0.32,-0.17,-0.17,-0.15,-0.14,-0.15
OPM %,0.78,1.08,0.06,0.74,-0.45,-0.29,,,-340.00,-1700.00,-187.5,-175.0,-187.50
Other Income,-5.53,0.21,0.20,0.19,-0.04,0.22,0.19,0.19,0.17,0.17,0.16,0.15,0.15
Interest,-0.0,-0.0,-0.00,-0.00,-0.0,-0.0,-0.00,-0.00,-0.00,-0.00,-0.0,-0.0,0.00
Depreciation,0.32,0.33,0.21,0.30,-0.0,-0.0,-0.00,-0.00,-0.00,-0.00,-0.0,-0.0,0.00
Profit before tax,-5.71,0.09,-0.00,-0.00,-0.23,0.03,-0.23,-0.13,-0.00,-0.00,0.01,0.01,0.00
Tax %,29.25,-0.0,,,30.43,33.33,-0.00,-0.00,,,-0.0,-0.0,
Net Profit,-4.03,0.09,0.03,-0.00,-0.16,0.02,-0.23,-0.13,-0.00,-0.00,-0.0,-0.0,0.00
EPS in Rs,-0.09,0.0,0.00,-0.00,-0.0,0.0,-0.01,-0.00,-0.00,-0.00,-0.0,-0.0,0.00
