,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1530.0,1672.0,1872.0,1867.0,2074.0,2249.0,2453.0,2562.0,2379.0,1861.0,3042.0,3039.0,2812
Expenses,1383.0,1476.0,1605.0,1635.0,1811.0,1967.0,2206.0,2342.0,2201.0,1746.0,2655.0,2775.0,2802
Operating Profit,147.0,197.0,267.0,232.0,263.0,282.0,247.0,219.0,178.0,115.0,387.0,264.0,10
OPM %,10.0,12.0,14.0,12.0,13.0,13.0,10.0,9.0,7.0,6.0,13.0,9.0,0
Other Income,32.0,32.0,38.0,39.0,35.0,37.0,75.0,28.0,21.0,31.0,22.0,-31.0,-8
Interest,70.0,65.0,58.0,53.0,46.0,46.0,59.0,57.0,45.0,37.0,49.0,57.0,65
Depreciation,69.0,70.0,75.0,70.0,80.0,85.0,107.0,101.0,100.0,94.0,120.0,125.0,123
Profit before tax,40.0,93.0,172.0,148.0,173.0,188.0,157.0,90.0,55.0,15.0,241.0,51.0,-186
Tax %,20.0,17.0,23.0,22.0,17.0,16.0,28.0,27.0,34.0,37.0,35.0,55.0,
Net Profit,32.0,77.0,131.0,115.0,143.0,158.0,113.0,66.0,36.0,10.0,156.0,23.0,-131
EPS in Rs,1.94,4.7,8.02,7.05,8.76,9.64,6.91,4.01,2.2,0.58,9.5,1.39,-7.99
