,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,164.0,130.0,160.0,182.0,187.0,160.0,188.0,191.0,113.0,132.0,256.0,361.0,382
Expenses,151.0,127.0,153.0,172.0,174.0,149.0,173.0,180.0,113.0,128.0,236.0,334.0,360
Operating Profit,13.0,4.0,7.0,10.0,13.0,12.0,16.0,11.0,-0.0,4.0,20.0,27.0,23
OPM %,8.0,3.0,4.0,5.0,7.0,7.0,8.0,6.0,-0.0,3.0,8.0,8.0,6
Other Income,6.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,6
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Depreciation,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3
Profit before tax,15.0,5.0,9.0,12.0,13.0,13.0,17.0,13.0,1.0,3.0,21.0,27.0,25
Tax %,31.0,30.0,32.0,33.0,34.0,31.0,29.0,22.0,53.0,-17.0,25.0,27.0,
Net Profit,10.0,4.0,6.0,8.0,9.0,9.0,12.0,10.0,0.0,3.0,15.0,20.0,18
EPS in Rs,42.15,15.46,25.92,33.52,34.99,35.8,47.76,41.54,1.75,12.45,63.02,81.08,74.45
