,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.05,6.65,8.99,9.52,11.49,9.08,11.07,15.32,21.53,13.95,15.23,18.12,13.86
Expenses,4.52,6.07,7.96,8.68,10.12,8.49,10.2,14.11,18.83,12.47,14.75,16.79,13.02
Operating Profit,0.53,0.58,1.03,0.84,1.37,0.59,0.87,1.21,2.7,1.48,0.48,1.33,0.84
OPM %,10.5,8.72,11.46,8.82,11.92,6.5,7.86,7.9,12.54,10.61,3.15,7.34,6.06
Other Income,0.16,0.23,0.43,0.24,0.28,0.39,0.2,0.07,0.03,0.03,0.09,0.07,0.11
Interest,0.0,0.01,0.01,0.0,0.01,0.01,0.02,0.17,0.01,0.01,0.01,0.01,0.05
Depreciation,0.35,0.34,0.16,0.12,0.11,0.11,0.14,0.16,0.19,0.26,0.3,0.32,0.32
Profit before tax,0.34,0.46,1.29,0.96,1.53,0.86,0.91,0.95,2.53,1.24,0.26,1.07,0.58
Tax %,32.35,36.96,22.48,31.25,34.64,38.37,24.18,51.58,23.72,29.03,-3.85,26.17,
Net Profit,0.23,0.3,1.0,0.67,0.99,0.53,0.69,0.46,1.93,0.87,0.27,0.78,0.23
EPS in Rs,0.69,0.91,3.02,2.02,2.99,1.6,2.08,1.39,5.83,2.63,0.82,2.36,0.70
