,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.96,9.98,21.33,37.28,49.44,45.44,58.16,7.67,9.37,21.9,19.77,7.59,20.12
Expenses,5.15,9.64,19.57,33.18,42.41,45.99,45.29,7.95,21.36,5.12,7.49,16.32,20.39
Operating Profit,0.81,0.34,1.76,4.1,7.03,-0.55,12.87,-0.28,-11.99,16.78,12.28,-8.73,-0.27
OPM %,13.59,3.41,8.25,11.0,14.22,-1.21,22.13,-3.65,-127.96,76.62,62.11,-115.02,-1.34
Other Income,-0.15,0.03,0.02,0.0,0.01,4.73,0.03,0.23,0.57,1.15,0.42,0.63,0.85
Interest,0.22,0.3,0.47,0.31,0.17,0.17,0.86,1.12,1.42,0.99,0.93,0.33,0.49
Depreciation,0.11,0.13,0.13,0.19,0.56,0.83,0.65,0.59,0.77,0.76,0.61,0.53,0.51
Profit before tax,0.33,-0.06,1.18,3.6,6.31,3.18,11.39,-1.76,-13.61,16.18,11.16,-8.96,-0.42
Tax %,36.36,-16.67,26.27,18.06,-0.16,-3.46,23.35,25.0,20.28,37.21,13.26,20.09,
Net Profit,0.2,-0.07,0.86,2.96,6.31,3.29,8.73,-1.31,-10.85,10.16,9.68,-7.14,-0.43
EPS in Rs,0.2,-0.07,0.86,2.96,6.31,3.29,8.73,-1.31,-10.85,10.16,9.93,-6.53,-0.43
