,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,77.0,102.0,147.0,181.0,194.0,126.0,147.0,92.0,107.0,97.0,122.0,184.0,154
Expenses,75.0,96.0,134.0,159.0,161.0,109.0,132.0,103.0,112.0,111.0,140.0,168.0,141
Operating Profit,2.0,6.0,13.0,22.0,32.0,17.0,15.0,-11.0,-5.0,-14.0,-18.0,16.0,13
OPM %,3.0,6.0,9.0,12.0,17.0,14.0,10.0,-12.0,-5.0,-14.0,-15.0,9.0,8
Other Income,4.0,5.0,10.0,15.0,4.0,12.0,6.0,2.0,-0.0,87.0,8.0,16.0,29
Interest,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,10.0,9.0,1.0,3.0,4
Depreciation,1.0,2.0,2.0,5.0,2.0,2.0,4.0,8.0,9.0,9.0,7.0,7.0,9
Profit before tax,5.0,9.0,20.0,32.0,34.0,27.0,16.0,-24.0,-25.0,56.0,-18.0,22.0,29
Tax %,20.0,27.0,24.0,28.0,35.0,24.0,27.0,48.0,0.0,13.0,0.0,16.0,
Net Profit,4.0,7.0,16.0,23.0,22.0,25.0,14.0,-13.0,-23.0,51.0,-18.0,20.0,21
EPS in Rs,5.68,8.83,20.94,31.24,29.34,33.43,18.32,-16.92,-30.76,68.02,-24.2,26.94,28.78
