,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.8,4.01,3.27,3.64,3.46,4.79,9.51,9.83,11.98,13.74,22.36,13.13,13.16
Expenses,3.76,4.15,3.54,3.68,3.69,4.73,8.95,9.63,11.43,13.38,21.91,13.1,12.62
Operating Profit,0.04,-0.14,-0.27,-0.04,-0.23,0.06,0.56,0.2,0.55,0.36,0.45,0.03,0.54
OPM %,1.05,-3.49,-8.26,-1.1,-6.65,1.25,5.89,2.03,4.59,2.62,2.01,0.23,4.10
Other Income,0.13,0.32,0.1,0.05,0.12,0.08,0.13,0.21,0.3,0.46,0.52,0.38,0.00
Interest,-0.0,-0.0,-0.0,0.01,0.01,0.01,0.01,-0.0,0.01,0.01,0.01,0.01,0.00
Depreciation,0.15,0.17,0.24,0.35,0.35,0.3,0.28,0.25,0.25,0.25,0.36,0.28,0.25
Profit before tax,0.02,0.01,-0.41,-0.35,-0.47,-0.17,0.4,0.16,0.59,0.56,0.6,0.12,0.29
Tax %,50.0,100.0,31.71,31.43,36.17,11.76,32.5,18.75,3.39,19.64,48.33,33.33,
Net Profit,0.01,0.01,-0.27,-0.24,-0.31,-0.15,0.27,0.14,0.57,0.44,0.31,0.08,0.26
EPS in Rs,0.0,0.0,-0.05,-0.04,-0.06,-0.03,0.05,0.03,0.11,0.08,0.06,0.01,0.05
