,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3.0
Reserves,30,36,40,41,33,19,7,17,-4,-31,-52,90,93.0
Preference Capital,0,0,0,0,0,0,64,65,64,84,80,0,
Borrowings,28,46,67,66,72,135,41,52,138,71,88,0,0.0
Other Liabilities,48,59,51,54,67,63,158,228,305,343,327,44,37.0
Total Liabilities,108,143,160,164,175,220,208,299,442,385,365,137,132.0
Fixed Assets,13,31,29,29,28,53,48,48,92,76,62,8,10.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,0,0,6,1,25,15,5,5,8.0
Other Assets,95,112,131,135,147,167,155,250,325,294,298,124,114.0
Total Assets,108,143,160,164,175,220,208,299,442,385,365,137,132.0
