,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,239.0,220.0,244.0,232.0,255.0,266.0,356.0,718.0,865.0,532.0,594.0,504.0,285
Expenses,225.0,207.0,230.0,218.0,249.0,271.0,361.0,694.0,843.0,543.0,592.0,533.0,307
Operating Profit,14.0,12.0,13.0,14.0,6.0,-5.0,-6.0,24.0,21.0,-11.0,2.0,-30.0,-22
OPM %,6.0,6.0,5.0,6.0,2.0,-2.0,-2.0,3.0,2.0,-2.0,0.0,-6.0,-8
Other Income,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,13.0,10.0,118.0,122
Interest,4.0,5.0,8.0,10.0,13.0,11.0,5.0,6.0,14.0,15.0,14.0,14.0,5
Depreciation,1.0,1.0,3.0,4.0,3.0,3.0,6.0,6.0,15.0,17.0,16.0,16.0,4
Profit before tax,14.0,10.0,7.0,3.0,-7.0,-15.0,-12.0,17.0,-2.0,-30.0,-19.0,58.0,91
Tax %,32.0,27.0,27.0,28.0,-8.0,9.0,-2.0,37.0,-95.0,-3.0,-7.0,-1.0,
Net Profit,9.0,7.0,5.0,2.0,-8.0,-14.0,-12.0,11.0,-5.0,-31.0,-20.0,59.0,93
EPS in Rs,35.56,28.87,18.88,9.25,-30.65,-53.67,-47.75,41.25,-18.23,-118.45,-76.97,228.04,358.91
