,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,261.0,269.0,261.0,324.0,336.0,351.0,452.0,525.0,479.0,481.0,566.0,656.0,664
Expenses,225.0,235.0,237.0,290.0,301.0,316.0,388.0,449.0,424.0,436.0,517.0,603.0,610
Operating Profit,36.0,34.0,24.0,33.0,35.0,35.0,64.0,76.0,55.0,45.0,50.0,53.0,54
OPM %,14.0,12.0,9.0,10.0,10.0,10.0,14.0,14.0,11.0,9.0,9.0,8.0,8
Other Income,9.0,8.0,9.0,7.0,9.0,14.0,13.0,15.0,26.0,16.0,25.0,23.0,25
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Depreciation,6.0,6.0,6.0,8.0,4.0,4.0,6.0,8.0,9.0,10.0,13.0,15.0,15
Profit before tax,40.0,35.0,27.0,32.0,40.0,44.0,71.0,83.0,71.0,51.0,62.0,60.0,63
Tax %,22.0,19.0,24.0,29.0,27.0,33.0,29.0,29.0,24.0,22.0,18.0,20.0,
Net Profit,29.0,29.0,21.0,23.0,29.0,30.0,50.0,59.0,54.0,40.0,50.0,48.0,55
EPS in Rs,13.04,12.93,9.39,10.21,12.8,13.08,22.01,25.88,24.02,17.52,22.21,21.32,24.11
