,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2022,Mar 2023,TTM
Sales,1.55,6.16,37.66,24.03,74.28,195.29,385.56,233.33,157.73,16.82,2.41,10.42,9.57
Expenses,1.91,4.6,26.86,16.72,53.51,113.11,293.13,221.88,180.62,23.36,13.55,9.84,6.78
Operating Profit,-0.36,1.56,10.8,7.31,20.77,82.18,92.43,11.45,-22.89,-6.54,-11.14,0.58,2.79
OPM %,-23.23,25.32,28.68,30.42,27.96,42.08,23.97,4.91,-14.51,-38.88,-462.24,5.57,29.15
Other Income,0.0,0.11,0.23,-5.12,0.4,0.15,0.13,0.0,-16.57,0.05,4.2,0.02,0.04
Interest,0.06,0.25,0.13,0.0,0.0,0.17,0.18,0.99,0.46,0.0,0.61,1.06,1.16
Depreciation,0.04,2.6,3.03,3.21,4.76,15.45,28.13,28.8,12.94,2.99,0.47,0.7,0.73
Profit before tax,-0.46,-1.18,7.87,-1.02,16.41,66.71,64.25,-18.34,-52.86,-9.48,-8.02,-1.16,0.94
Tax %,0.0,-25.42,-3.05,85.29,11.46,0.52,25.4,11.45,1.32,6.22,-0.12,-0.86,
Net Profit,-0.46,-1.48,8.1,-0.15,14.53,66.35,47.94,-50.41,-61.42,-8.88,-8.04,-1.18,0.92
EPS in Rs,-0.06,-0.06,0.31,-0.01,0.51,2.33,1.16,-1.85,-2.15,-0.31,-0.28,-0.04,0.04
