,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.29,3.32,1.5,2.62,2.05,6.23,25.73,3.59,2.62,30.52,107.11,66.27,97.58
Expenses,1.89,4.28,1.62,2.12,2.07,6.63,25.18,6.12,4.38,28.39,102.56,71.01,99.95
Operating Profit,-0.6,-0.96,-0.12,0.5,-0.02,-0.4,0.55,-2.53,-1.76,2.13,4.55,-4.74,-2.37
OPM %,-46.51,-28.92,-8.0,19.08,-0.98,-6.42,2.14,-70.47,-67.18,6.98,4.25,-7.15,-2.43
Other Income,0.08,0.1,0.03,0.08,0.09,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.36
Interest,0.31,0.06,0.03,0.03,0.03,0.02,0.03,0.0,0.0,0.05,0.6,0.8,0.67
Depreciation,0.16,0.11,0.08,0.09,0.06,0.02,0.01,0.01,0.01,0.07,0.13,0.09,0.08
Profit before tax,-0.99,-1.03,-0.2,0.46,-0.02,-0.44,0.51,-2.5,-1.77,2.01,3.86,-5.63,-2.76
Tax %,-20.2,-0.97,0.0,0.0,-500.0,-9.09,0.0,1.6,0.0,0.0,17.36,0.0,
Net Profit,-1.18,-1.03,-0.21,0.46,-0.12,-0.2,0.51,-2.46,-1.77,2.01,3.19,-5.63,-2.77
EPS in Rs,-0.21,-0.14,-0.02,0.11,-0.01,-0.04,0.12,-0.42,-0.32,0.48,0.66,-1.17,-0.63
