,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4280.0,3926.0,4859.0,5629.0,5641.0,5583.0,6049.0,6895.0,7346.0,10498.0,20072.0,18051.0,14100
Expenses,3756.0,3566.0,4464.0,5147.0,5131.0,5110.0,5657.0,6438.0,6831.0,9855.0,18542.0,16911.0,13458
Operating Profit,524.0,360.0,396.0,482.0,509.0,473.0,392.0,457.0,515.0,643.0,1530.0,1140.0,642
OPM %,12.0,9.0,8.0,9.0,9.0,8.0,6.0,7.0,7.0,6.0,8.0,6.0,5
Other Income,45.0,66.0,36.0,53.0,35.0,46.0,27.0,37.0,97.0,-35.0,183.0,119.0,199
Interest,64.0,45.0,61.0,60.0,46.0,37.0,35.0,36.0,75.0,143.0,120.0,86.0,100
Depreciation,134.0,147.0,175.0,157.0,201.0,166.0,159.0,156.0,232.0,306.0,343.0,278.0,324
Profit before tax,371.0,234.0,196.0,317.0,297.0,315.0,225.0,302.0,305.0,159.0,1250.0,895.0,417
Tax %,20.0,22.0,21.0,22.0,17.0,25.0,23.0,18.0,23.0,40.0,23.0,27.0,
Net Profit,299.0,183.0,154.0,249.0,248.0,238.0,174.0,248.0,234.0,95.0,965.0,653.0,333
EPS in Rs,10.9,6.71,5.93,9.52,9.51,9.44,6.97,9.85,9.08,7.04,37.68,25.62,14.28
