,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.41,0.64,0.11,1.23,3.23,0.48,0.02,2.91,0.2,0.02,0.23,0.00,0.0
Expenses,2.3,0.79,0.05,1.07,3.23,0.45,0.1,3.04,0.39,0.14,0.41,0.11,0.13
Operating Profit,0.11,-0.15,0.06,0.16,0.0,0.03,-0.08,-0.13,-0.19,-0.12,-0.18,-0.11,-0.13
OPM %,4.56,-23.44,54.55,13.01,0.0,6.25,-400.0,-4.47,-95.0,-600.0,-78.26,,
Other Income,0.0,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.02,0.0,1.6,0.00,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0
Depreciation,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.11,0.11,0.06,0.00,0.0
Profit before tax,0.04,-0.22,-0.01,0.1,0.01,-0.03,-0.11,-0.19,-0.28,-0.23,1.36,-0.11,-0.13
Tax %,25.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,
Net Profit,0.03,-0.23,-0.01,0.08,0.01,-0.03,-0.11,-0.18,-0.28,-0.23,1.36,-0.11,-0.14
EPS in Rs,0.46,-3.55,-0.15,1.24,0.15,-0.46,-1.7,-2.78,-4.33,-3.55,21.02,-1.70,-2.16
