,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,545.0,524.0,341.0,222.0,235.0,259.0,260.0,300.0,398.0,391.0,367.0,514.0,588
Expenses,193.0,209.0,194.0,135.0,160.0,180.0,184.0,206.0,219.0,205.0,206.0,369.0,577
Operating Profit,352.0,315.0,146.0,88.0,75.0,80.0,76.0,94.0,178.0,185.0,161.0,145.0,12
OPM %,65.0,60.0,43.0,39.0,32.0,31.0,29.0,31.0,45.0,47.0,44.0,28.0,2
Other Income,72.0,121.0,99.0,110.0,111.0,117.0,88.0,75.0,105.0,104.0,46.0,68.0,80
Interest,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,27.0,31.0,34.0,26.0,25.0,19.0,17.0,15.0,18.0,22.0,23.0,22.0,21
Profit before tax,396.0,406.0,210.0,170.0,162.0,178.0,147.0,154.0,265.0,267.0,184.0,191.0,70
Tax %,28.0,26.0,27.0,26.0,29.0,29.0,26.0,5.0,11.0,16.0,22.0,22.0,
Net Profit,287.0,299.0,153.0,126.0,115.0,127.0,108.0,146.0,236.0,225.0,143.0,149.0,45
EPS in Rs,56.22,58.66,30.03,24.66,22.48,24.82,21.25,28.68,46.37,44.16,28.13,29.21,8.80
