,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.76,4.28,7.1,6.29,13.21,10.59,11.99,1.99,1.22,0.00,0.00,0.2,0.0
Expenses,2.96,5.91,8.35,7.3,12.7,10.81,12.57,4.02,3.83,0.96,1.72,1.82,0.8
Operating Profit,-1.2,-1.63,-1.25,-1.01,0.51,-0.22,-0.58,-2.03,-2.61,-0.96,-1.72,-1.62,-0.8
OPM %,-68.18,-38.08,-17.61,-16.06,3.86,-2.08,-4.84,-102.01,-213.93,,,-810.0,
Other Income,3.21,7.89,2.1,3.85,2.24,0.63,-0.07,2.32,3.86,1.96,2.20,2.74,2.59
Interest,1.65,1.59,2.09,2.74,2.11,2.44,1.98,2.05,1.78,1.47,1.11,1.39,1.7000000000000002
Depreciation,0.04,0.1,0.28,0.93,1.12,1.02,0.9,0.63,0.21,0.18,0.20,0.21,0.23
Profit before tax,0.32,4.57,-1.52,-0.83,-0.48,-3.05,-3.53,-2.39,-0.74,-0.65,-0.83,-0.48,-0.14
Tax %,18.75,21.88,18.42,144.58,68.75,45.57,18.7,-12.13,0.0,6.15,-9.64,-14.58,
Net Profit,0.27,3.56,-1.23,0.37,-0.16,-1.65,-2.87,-2.68,-0.74,-0.62,-0.91,-0.55,-0.21
EPS in Rs,0.81,10.63,-3.67,1.1,-0.48,-4.93,-8.57,-8.0,-2.21,-1.85,-2.72,-1.64,-0.63
