,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,174.0,172.0,177.0,170.0,162.0,212.0,228.0,207.0,158.0,118.0,225.0,456.0,528
Expenses,150.0,142.0,146.0,145.0,142.0,183.0,200.0,177.0,132.0,102.0,184.0,380.0,443
Operating Profit,24.0,29.0,31.0,25.0,20.0,29.0,28.0,29.0,26.0,16.0,41.0,76.0,85
OPM %,14.0,17.0,18.0,15.0,13.0,14.0,12.0,14.0,16.0,13.0,18.0,17.0,16
Other Income,62.0,19.0,13.0,5.0,4.0,4.0,21.0,4.0,5.0,8.0,11.0,13.0,10
Interest,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
Depreciation,10.0,9.0,8.0,10.0,10.0,11.0,11.0,11.0,9.0,12.0,8.0,6.0,7
Profit before tax,76.0,39.0,36.0,19.0,13.0,23.0,37.0,22.0,21.0,9.0,43.0,82.0,87
Tax %,1.0,19.0,16.0,18.0,21.0,15.0,10.0,19.0,36.0,-40.0,-14.0,18.0,
Net Profit,75.0,31.0,30.0,16.0,10.0,19.0,33.0,18.0,14.0,12.0,49.0,68.0,71
EPS in Rs,11.13,4.58,5.32,2.8,1.82,3.45,5.88,3.26,2.4,2.15,8.54,11.67,12.18
