,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3542.0,3433.0,3611.0,3477.0,3883.0,3748.0,3993.0,4046.0,4602.0,4257.0,4831.0,4659.0,5037.0
Expenses,2658.0,2656.0,2681.0,2629.0,2935.0,2889.0,3072.0,3231.0,3598.0,3284.0,3735.0,3603.0,3812.0
Operating Profit,884.0,777.0,930.0,848.0,948.0,859.0,921.0,815.0,1004.0,973.0,1095.0,1056.0,1225.0
OPM %,25.0,23.0,26.0,24.0,24.0,23.0,23.0,20.0,22.0,23.0,23.0,23.0,24.0
Other Income,34.0,31.0,30.0,29.0,34.0,-209.0,21.0,19.0,31.0,30.0,34.0,24.0,140.0
Interest,40.0,42.0,54.0,52.0,52.0,44.0,36.0,37.0,37.0,45.0,37.0,33.0,31.0
Depreciation,91.0,96.0,94.0,95.0,96.0,106.0,105.0,102.0,98.0,99.0,102.0,107.0,111.0
Profit before tax,786.0,670.0,812.0,730.0,834.0,500.0,802.0,695.0,899.0,859.0,990.0,939.0,1222.0
Tax %,25.0,28.0,26.0,26.0,26.0,24.0,26.0,27.0,26.0,27.0,26.0,26.0,26.0
Net Profit,587.0,483.0,602.0,539.0,617.0,379.0,591.0,510.0,661.0,628.0,737.0,698.0,908.0
EPS in Rs,60.89,50.13,62.46,55.86,64.03,39.36,61.27,52.92,68.61,65.14,76.4,72.43,94.18
