,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1131.0,1523.0,1191.0,1421.0,1272.0,1299.0,1379.0,1443.0,1692.0,1819.0,2193.0,3153.0,3470
Expenses,1014.0,1440.0,1177.0,1418.0,1228.0,1251.0,1320.0,1373.0,1594.0,1672.0,2107.0,3000.0,3264
Operating Profit,118.0,83.0,15.0,3.0,43.0,48.0,59.0,71.0,98.0,147.0,86.0,153.0,205
OPM %,10.0,5.0,1.0,0.0,3.0,4.0,4.0,5.0,6.0,8.0,4.0,5.0,6
Other Income,0.0,2.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,0
Interest,28.0,37.0,35.0,29.0,24.0,21.0,19.0,20.0,21.0,23.0,26.0,35.0,38
Depreciation,2.0,5.0,6.0,8.0,8.0,9.0,8.0,8.0,10.0,9.0,10.0,13.0,15
Profit before tax,87.0,43.0,-21.0,-33.0,14.0,19.0,34.0,46.0,69.0,117.0,52.0,108.0,152
Tax %,32.0,31.0,39.0,32.0,26.0,28.0,33.0,34.0,34.0,26.0,26.0,26.0,
Net Profit,59.0,30.0,-13.0,-22.0,11.0,14.0,23.0,30.0,46.0,87.0,39.0,80.0,112
EPS in Rs,21.55,10.81,-4.59,-8.13,3.84,5.1,8.35,11.04,16.66,31.6,14.07,29.1,40.80
