,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,33.86,27.68,26.57,23.57,24.74,27.32,23.78,17.31,25.78,20.47,25.12,26.97,27.51
Expenses,28.3,23.62,21.79,19.59,21.98,23.58,20.5,14.74,21.91,17.12,21.97,23.33,24.27
Operating Profit,5.56,4.06,4.78,3.98,2.76,3.74,3.28,2.57,3.87,3.35,3.15,3.64,3.24
OPM %,16.42,14.67,17.99,16.89,11.16,13.69,13.79,14.85,15.01,16.37,12.54,13.5,11.78
Other Income,1.56,1.67,1.22,1.19,6.3,1.32,0.96,0.84,0.82,1.48,2.19,1.8,2.14
Interest,0.32,0.81,1.04,0.19,0.67,0.15,0.08,0.3,0.11,0.2,0.25,0.79,0.88
Depreciation,0.83,0.89,1.46,2.35,2.13,2.1,1.84,1.52,1.35,1.46,1.28,1.23,1.35
Profit before tax,5.97,4.03,3.5,2.63,6.26,2.81,2.32,1.59,3.23,3.17,3.81,3.42,3.15
Tax %,20.77,17.87,26.29,38.78,30.99,40.57,40.52,27.67,27.55,24.61,23.36,25.44,
Net Profit,4.73,3.31,2.58,1.61,4.32,1.67,1.38,1.16,2.34,2.39,2.92,2.54,2.37
EPS in Rs,7.13,4.99,3.89,2.43,6.51,2.52,2.08,1.75,3.53,3.6,4.4,3.83,3.58
