,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,213.0,241.0,273.0,272.0,255.0,236.0,262.0,274.0,238.0,226.0,292.0,297.0,297
Expenses,219.0,229.0,254.0,252.0,234.0,220.0,253.0,255.0,219.0,199.0,267.0,285.0,281
Operating Profit,-6.0,12.0,19.0,20.0,21.0,16.0,10.0,19.0,19.0,27.0,25.0,12.0,16
OPM %,-3.0,5.0,7.0,7.0,8.0,7.0,4.0,7.0,8.0,12.0,8.0,4.0,5
Other Income,29.0,6.0,1.0,17.0,20.0,-16.0,2.0,1.0,4.0,2.0,2.0,12.0,2
Interest,22.0,22.0,17.0,12.0,9.0,11.0,9.0,8.0,6.0,4.0,3.0,4.0,5
Depreciation,13.0,13.0,11.0,19.0,15.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,10
Profit before tax,-11.0,-17.0,-8.0,6.0,17.0,-19.0,-6.0,4.0,8.0,16.0,15.0,12.0,4
Tax %,4.0,-110.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-18.0,28.0,31.0,
Net Profit,-10.0,-35.0,-9.0,11.0,17.0,-19.0,-6.0,4.0,8.0,19.0,11.0,8.0,2
EPS in Rs,-7.15,-19.12,-4.98,6.21,9.31,-8.96,-2.46,1.59,3.29,7.24,4.15,3.2,0.93
