,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,654.0,761.0,1084.0,1292.0,1357.0,1411.0,1685.0,2279.0,2599.0,3238.0,3765.0,4512.0,4517
Expenses,575.0,676.0,925.0,1082.0,1081.0,1112.0,1406.0,1895.0,2073.0,2382.0,3038.0,3597.0,3707
Operating Profit,79.0,86.0,159.0,210.0,276.0,299.0,278.0,384.0,526.0,856.0,727.0,915.0,809
OPM %,12.0,11.0,15.0,16.0,20.0,21.0,17.0,17.0,20.0,26.0,19.0,20.0,18
Other Income,1.0,1.0,4.0,3.0,5.0,35.0,27.0,75.0,90.0,26.0,13.0,12.0,6
Interest,17.0,18.0,20.0,32.0,37.0,32.0,33.0,28.0,27.0,26.0,23.0,56.0,84
Depreciation,21.0,23.0,30.0,53.0,58.0,72.0,76.0,105.0,137.0,151.0,159.0,184.0,199
Profit before tax,43.0,46.0,112.0,128.0,186.0,230.0,196.0,326.0,451.0,704.0,558.0,687.0,532
Tax %,30.0,30.0,33.0,29.0,33.0,28.0,32.0,27.0,26.0,22.0,26.0,25.0,
Net Profit,30.0,33.0,75.0,91.0,123.0,165.0,133.0,236.0,335.0,549.0,413.0,517.0,394
EPS in Rs,1.49,1.62,3.71,4.45,5.68,7.19,5.22,9.3,13.19,22.18,16.64,21.34,16.27
