,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,36.0,42.0,49.0,56.0,75.0,84.0,80.0,176.0,205.0,348.0,305.0,327
Expenses,0.0,35.0,36.0,43.0,48.0,64.0,73.0,69.0,161.0,179.0,290.0,274.0,301
Operating Profit,0.0,2.0,6.0,6.0,9.0,11.0,11.0,11.0,16.0,26.0,58.0,31.0,26
OPM %,,5.0,14.0,13.0,15.0,15.0,13.0,14.0,9.0,13.0,17.0,10.0,8
Other Income,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
Interest,0.0,0.0,3.0,3.0,4.0,3.0,3.0,3.0,9.0,12.0,11.0,11.0,12
Depreciation,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,6.0,8.0,8.0,7.0,7
Profit before tax,0.0,0.0,2.0,2.0,3.0,6.0,6.0,6.0,1.0,7.0,41.0,13.0,7
Tax %,,0.0,18.0,31.0,25.0,33.0,18.0,26.0,-87.0,35.0,29.0,23.0,
Net Profit,0.0,0.0,1.0,1.0,2.0,4.0,5.0,5.0,1.0,4.0,29.0,10.0,5
EPS in Rs,0.0,2.87,7.89,5.94,11.53,18.01,4.04,2.71,0.63,2.53,16.3,5.52,2.58
