,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,68.92,23.44,0.41,16.08,3.37,0.49,0.00,0.00,0.00,0.00,-0.05,0.0
Expenses,0.0,68.87,23.57,0.81,16.46,6.12,4.78,0.79,0.47,0.20,0.61,0.66,0.46
Operating Profit,0.0,0.05,-0.13,-0.4,-0.38,-2.75,-4.29,-0.79,-0.47,-0.20,-0.61,-0.71,-0.46
OPM %,,0.07,-0.55,-97.56,-2.36,-81.6,-875.51,,,,,,
Other Income,0.0,0.0,0.45,1.28,1.25,0.83,0.45,0.85,-2.95,-0.45,0.67,-2.72,-2.94
Interest,0.0,0.0,0.0,0.01,0.04,0.03,0.02,0.13,0.26,0.00,0.04,0.00,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,0.0,0.05,0.32,0.87,0.83,-1.96,-3.87,-0.07,-3.68,-0.65,0.02,-3.43,-3.4
Tax %,,40.0,31.25,31.03,31.33,-2.04,0.0,0.00,0.00,-10.77,0.00,0.00,
Net Profit,0.0,0.03,0.22,0.6,0.57,-2.0,-3.88,-0.07,-3.68,-0.72,0.02,-3.43,-3.4
EPS in Rs,,0.03,0.11,0.3,0.29,-1.01,-1.96,-0.04,-1.86,-0.36,0.01,-1.74,-1.71
