,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2310.0,3275.0,2665.0,2987.0,2757.0,3460.0,4343.0,4286.0,4741.0,4812.0,4846.0,4666.0,5402
Expenses,2069.0,2853.0,2441.0,2859.0,2342.0,2557.0,3888.0,3595.0,4059.0,4098.0,4139.0,4144.0,4590
Operating Profit,240.0,421.0,224.0,128.0,414.0,903.0,454.0,691.0,682.0,714.0,707.0,522.0,812
OPM %,10.0,13.0,8.0,4.0,15.0,26.0,10.0,16.0,14.0,15.0,15.0,11.0,15
Other Income,24.0,41.0,21.0,13.0,-130.0,-8.0,38.0,47.0,52.0,47.0,36.0,65.0,178
Interest,147.0,144.0,118.0,102.0,67.0,55.0,52.0,41.0,64.0,39.0,31.0,49.0,78
Depreciation,116.0,108.0,110.0,116.0,110.0,105.0,95.0,96.0,101.0,112.0,114.0,130.0,155
Profit before tax,2.0,210.0,17.0,-76.0,108.0,735.0,345.0,602.0,568.0,609.0,599.0,408.0,757
Tax %,74.0,23.0,52.0,24.0,7.0,19.0,33.0,4.0,9.0,21.0,22.0,30.0,
Net Profit,0.0,161.0,8.0,-58.0,100.0,593.0,232.0,576.0,519.0,480.0,465.0,284.0,540
EPS in Rs,0.02,6.6,0.35,-2.37,4.09,25.23,10.14,25.21,23.61,22.85,22.77,14.09,26.76
