,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,580.0,349.0,414.0,332.0,267.0,262.0,240.0,441.0,295.0,93.0,163.0,418.0,620
Expenses,574.0,374.0,413.0,341.0,280.0,277.0,251.0,477.0,366.0,113.0,182.0,401.0,562
Operating Profit,5.0,-25.0,1.0,-9.0,-13.0,-15.0,-11.0,-36.0,-71.0,-20.0,-18.0,17.0,58
OPM %,1.0,-7.0,0.0,-3.0,-5.0,-6.0,-4.0,-8.0,-24.0,-21.0,-11.0,4.0,9
Other Income,2.0,3.0,37.0,34.0,5.0,9.0,10.0,32.0,15.0,138.0,19.0,15.0,14
Interest,42.0,48.0,50.0,50.0,46.0,45.0,47.0,9.0,15.0,11.0,19.0,30.0,35
Depreciation,22.0,22.0,22.0,12.0,7.0,7.0,7.0,7.0,10.0,14.0,14.0,15.0,15
Profit before tax,-57.0,-93.0,-34.0,-37.0,-60.0,-58.0,-55.0,-20.0,-81.0,93.0,-32.0,-14.0,21
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-57.0,-93.0,-34.0,-37.0,-60.0,-58.0,-55.0,-20.0,-81.0,93.0,-32.0,-14.0,21
EPS in Rs,-5.26,-8.6,-3.15,-3.38,-5.54,-5.39,-5.03,-0.58,-1.66,1.76,-0.61,-0.26,0.40
