,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.56,3.94,4.52,6.52,4.55,4.49,6.63,2.95,2.75,15.03,7.96,3.59,10.18
Expenses,1.58,3.68,3.37,1.1,1.1,1.24,1.86,3.34,12.36,1.37,1.53,3.25,3.09
Operating Profit,-0.02,0.26,1.15,5.42,3.45,3.25,4.77,-0.39,-9.61,13.66,6.43,0.34,7.09
OPM %,-1.28,6.6,25.44,83.13,75.82,72.38,71.95,-13.22,-349.45,90.88,80.78,9.47,69.65
Other Income,0.22,0.29,0.28,0.36,0.38,-0.0,0.02,0.55,0.56,0.47,0.01,0.01,0.03
Interest,-0.0,-0.0,-0.0,0.04,-0.0,-0.0,-0.0,0.03,0.02,0.01,0.04,0.03,0.02
Depreciation,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.14,0.13,0.13,0.15,0.14,0.15
Profit before tax,0.11,0.46,1.35,5.67,3.76,3.19,4.74,-0.01,-9.2,13.99,6.25,0.18,6.95
Tax %,-9.09,-0.0,-0.0,11.82,3.46,1.25,2.53,6400.0,28.48,34.6,8.8,-205.56,
Net Profit,0.11,0.46,1.35,5.0,3.63,3.15,4.62,0.62,-6.59,9.15,5.71,0.55,5.39
EPS in Rs,0.37,1.53,4.5,16.67,12.1,10.5,15.4,2.07,-21.97,30.5,19.03,1.83,17.98
