,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,28.0,30.0,101.0,165.0,217.0,273.0,286.0,377.0,405.0,321.0,590.0,699.0,594
Expenses,28.0,30.0,97.0,161.0,209.0,260.0,268.0,351.0,380.0,304.0,560.0,657.0,554
Operating Profit,1.0,1.0,5.0,5.0,9.0,13.0,18.0,25.0,26.0,18.0,29.0,42.0,40
OPM %,2.0,2.0,5.0,3.0,4.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,7
Other Income,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1
Interest,0.0,0.0,3.0,3.0,3.0,5.0,6.0,7.0,9.0,7.0,9.0,14.0,15
Depreciation,0.0,0.0,2.0,2.0,3.0,5.0,6.0,10.0,10.0,7.0,9.0,11.0,11
Profit before tax,0.0,0.0,0.0,1.0,2.0,4.0,6.0,7.0,7.0,4.0,12.0,16.0,14
Tax %,45.0,44.0,324.0,75.0,41.0,37.0,47.0,45.0,9.0,31.0,35.0,20.0,
Net Profit,0.0,0.0,-1.0,0.0,1.0,2.0,3.0,4.0,7.0,3.0,8.0,13.0,12
EPS in Rs,4.59,1.1,-7.8,1.6,7.04,1.84,2.62,3.18,4.62,1.87,5.25,7.18,7.21
