,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,173.0,186.0,167.0,180.0,190.0,199.0,216.0,274.0,271.0,253.0,324.0,394.0,398
Expenses,154.0,171.0,151.0,166.0,175.0,185.0,203.0,260.0,251.0,227.0,296.0,367.0,373
Operating Profit,19.0,16.0,16.0,15.0,14.0,14.0,13.0,15.0,20.0,26.0,28.0,27.0,25
OPM %,11.0,8.0,10.0,8.0,8.0,7.0,6.0,5.0,8.0,10.0,9.0,7.0,6
Other Income,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,-3.0,1
Interest,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0,9.0,9
Depreciation,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4
Profit before tax,10.0,7.0,6.0,4.0,7.0,6.0,5.0,5.0,11.0,18.0,20.0,12.0,12
Tax %,30.0,38.0,32.0,46.0,37.0,39.0,31.0,42.0,8.0,29.0,23.0,26.0,
Net Profit,7.0,5.0,4.0,2.0,5.0,3.0,3.0,3.0,10.0,13.0,15.0,9.0,9
EPS in Rs,2.75,1.78,1.65,0.91,1.76,1.33,1.32,1.07,3.77,4.87,5.8,3.27,3.41
