,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1003.0,919.0,986.0,1012.0,1024.0,915.0,917.0,1141.0,1102.0,1305.0,2343.0,3528.0,3535
Expenses,911.0,834.0,907.0,919.0,910.0,846.0,865.0,1062.0,1024.0,1192.0,2149.0,3220.0,3181
Operating Profit,93.0,85.0,79.0,93.0,114.0,69.0,52.0,79.0,78.0,112.0,194.0,308.0,354
OPM %,9.0,9.0,8.0,9.0,11.0,8.0,6.0,7.0,7.0,9.0,8.0,9.0,10
Other Income,44.0,31.0,23.0,34.0,18.0,22.0,27.0,32.0,30.0,26.0,36.0,45.0,47
Interest,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5
Depreciation,16.0,22.0,24.0,38.0,25.0,22.0,24.0,23.0,22.0,22.0,23.0,30.0,35
Profit before tax,119.0,92.0,77.0,86.0,105.0,68.0,53.0,88.0,83.0,113.0,205.0,319.0,361
Tax %,41.0,23.0,27.0,9.0,22.0,34.0,26.0,22.0,15.0,28.0,27.0,25.0,
Net Profit,70.0,72.0,57.0,78.0,82.0,45.0,39.0,68.0,70.0,81.0,150.0,240.0,271
EPS in Rs,3.73,3.83,3.08,4.3,4.63,2.49,2.18,3.73,3.85,4.42,8.18,13.05,14.77
