,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,86,86,86,86,86,86,86,86,86,86,86,86,86
Reserves,55,85,134,161,162,207,225,235,150,245,244,297,300
Borrowings,231,245,401,336,255,337,397,263,239,102,43,118,110
Other Liabilities,177,271,255,339,172,425,298,271,101,60,193,411,499
Total Liabilities,548,687,876,921,674,1055,1006,855,575,493,566,911,995
Fixed Assets,141,136,228,205,181,181,226,159,147,17,113,210,208
CWIP,0,37,0,0,4,0,0,1,2,3,2,3,3
Investments,2,1,6,4,5,17,9,56,35,43,42,45,46
Other Assets,405,513,642,712,484,857,771,639,391,429,409,653,738
Total Assets,548,687,876,921,674,1055,1006,855,575,493,566,911,995
