,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1855.0,2832.0,4106.0,2570.0,1922.0,1538.0,714.0,1173.0,333.0,182.0,472.0,1174.0,1223
Expenses,1794.0,2753.0,3986.0,2461.0,1842.0,1492.0,660.0,1234.0,425.0,280.0,491.0,1156.0,1187
Operating Profit,60.0,79.0,120.0,109.0,80.0,45.0,54.0,-61.0,-91.0,-98.0,-20.0,18.0,36
OPM %,3.0,3.0,3.0,4.0,4.0,3.0,8.0,-5.0,-27.0,-54.0,-4.0,2.0,3
Other Income,2.0,3.0,7.0,8.0,9.0,29.0,15.0,63.0,17.0,206.0,36.0,54.0,44
Interest,16.0,28.0,39.0,40.0,43.0,44.0,33.0,42.0,8.0,6.0,5.0,6.0,7
Depreciation,6.0,6.0,13.0,33.0,23.0,19.0,16.0,17.0,10.0,5.0,6.0,13.0,14
Profit before tax,40.0,47.0,75.0,43.0,23.0,11.0,20.0,-57.0,-93.0,97.0,5.0,53.0,58
Tax %,30.0,35.0,35.0,36.0,43.0,39.0,31.0,-4.0,8.0,3.0,120.0,21.0,
Net Profit,28.0,31.0,49.0,27.0,13.0,7.0,14.0,-59.0,-85.0,95.0,-1.0,42.0,45
EPS in Rs,3.27,3.56,5.67,3.2,1.51,0.79,1.62,-6.92,-9.89,11.02,-0.11,4.88,5.19
