,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2513.0,2833.0,3434.0,3011.0,3625.0,5144.0,4669.0,5170.0,3976.0,3684.0,3929.0,3782.0,3845.0
Expenses,1780.0,2219.0,2882.0,2288.0,3206.0,4907.0,3972.0,4563.0,3334.0,3102.0,3368.0,3394.0,3349.0
Operating Profit,733.0,614.0,553.0,723.0,419.0,237.0,697.0,607.0,643.0,582.0,560.0,388.0,497.0
OPM %,29.0,22.0,16.0,24.0,12.0,5.0,15.0,12.0,16.0,16.0,14.0,10.0,13.0
Other Income,21.0,19.0,19.0,22.0,18.0,36.0,6.0,20.0,19.0,32.0,33.0,25.0,28.0
Interest,34.0,24.0,18.0,16.0,12.0,14.0,14.0,14.0,13.0,8.0,6.0,7.0,8.0
Depreciation,86.0,87.0,88.0,91.0,95.0,97.0,102.0,103.0,106.0,109.0,109.0,115.0,118.0
Profit before tax,635.0,522.0,466.0,638.0,330.0,163.0,587.0,510.0,542.0,498.0,478.0,290.0,399.0
Tax %,25.0,25.0,25.0,25.0,26.0,25.0,24.0,25.0,25.0,25.0,22.0,26.0,26.0
Net Profit,475.0,391.0,348.0,477.0,245.0,123.0,444.0,382.0,404.0,372.0,370.0,216.0,296.0
EPS in Rs,6.91,5.68,5.06,6.92,3.57,1.79,6.46,5.55,5.87,5.4,5.38,3.14,4.3
