,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.29,0.44,0.41,0.42,0.33,0.4,0.43,0.41,0.59,0.82,1.05,1.25,1.39
Expenses,0.21,0.16,0.2,0.27,0.21,0.24,0.34,0.31,0.27,0.33,0.3,0.35,0.45
Operating Profit,0.08,0.28,0.21,0.15,0.12,0.16,0.09,0.1,0.32,0.49,0.75,0.9,0.94
OPM %,27.59,63.64,51.22,35.71,36.36,40.0,20.93,24.39,54.24,59.76,71.43,72.0,67.63
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.00
Depreciation,0.11,0.12,0.12,0.12,0.06,0.04,0.02,0.01,0.01,0.01,0.03,0.04,0.04
Profit before tax,-0.03,0.15,0.08,0.02,0.06,0.12,0.07,0.09,0.31,0.48,0.72,0.85,0.90
Tax %,33.33,26.67,50.0,50.0,16.67,25.0,71.43,33.33,25.81,27.08,26.39,25.88,
Net Profit,-0.03,0.1,0.04,0.01,0.05,0.1,0.02,0.06,0.23,0.35,0.53,0.63,0.66
EPS in Rs,-0.02,0.06,0.02,0.01,0.03,0.06,0.01,0.04,0.14,0.16,0.25,0.3,0.31
