,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.73,6.0,13.2,3.32,2.81,1.66,6.13,5.01,1.29,2.71,2.93,0.06,0.0
Expenses,0.32,5.72,13.04,1.84,2.47,1.51,5.92,9.94,12.29,0.84,2.96,1.15,1.58
Operating Profit,0.41,0.28,0.16,1.48,0.34,0.15,0.21,-4.93,-11.0,1.87,-0.03,-1.09,-1.58
OPM %,56.16,4.67,1.21,44.58,12.1,9.04,3.43,-98.4,-852.71,69.0,-1.02,-1816.67,
Other Income,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Interest,0.02,0.0,0.02,0.02,0.04,0.03,0.02,0.12,0.12,0.01,0.05,0.0,0.0
Depreciation,0.07,0.05,0.03,0.09,0.16,0.11,0.08,0.08,0.09,0.06,0.05,0.03,0.02
Profit before tax,0.32,0.23,0.11,1.37,0.14,0.01,0.11,-5.13,-11.21,1.8,-0.13,-1.12,-1.4
Tax %,31.25,26.09,9.09,21.17,28.57,1500.0,27.27,0.78,0.09,0.0,-15.38,-0.89,
Net Profit,0.22,0.18,0.09,1.07,0.09,-0.13,0.08,-5.1,-11.2,1.8,-0.16,-1.13,-1.44
EPS in Rs,,0.01,0.0,0.06,0.0,-0.01,0.0,-0.27,-0.59,0.09,-0.01,-0.06,-0.08
