,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,501.0,495.0,512.0,512.0,502.0,519.0,476.0,512.0,519.0,518.0,628.0,708.0,720
Expenses,460.0,459.0,474.0,477.0,471.0,484.0,440.0,469.0,484.0,474.0,571.0,645.0,659
Operating Profit,42.0,36.0,37.0,35.0,31.0,35.0,35.0,42.0,35.0,44.0,57.0,62.0,61
OPM %,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,9.0,9.0,9.0,8
Other Income,5.0,6.0,6.0,10.0,7.0,11.0,9.0,16.0,26.0,22.0,15.0,30.0,36
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,46.0,42.0,43.0,44.0,38.0,46.0,44.0,57.0,60.0,65.0,71.0,92.0,96
Tax %,29.0,34.0,31.0,29.0,29.0,30.0,29.0,29.0,19.0,23.0,20.0,20.0,
Net Profit,32.0,27.0,30.0,31.0,27.0,32.0,31.0,40.0,49.0,50.0,57.0,74.0,77
EPS in Rs,26.01,21.76,23.64,24.8,21.37,25.72,24.86,32.33,39.18,40.29,45.52,59.03,62.08
