,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,44.0,58.0,71.0,65.0,61.0,68.0,78.0,89.0,90.0,92.0,123.0,109.0,102
Expenses,42.0,54.0,65.0,63.0,59.0,63.0,72.0,84.0,80.0,74.0,106.0,90.0,89
Operating Profit,2.0,4.0,6.0,3.0,2.0,4.0,5.0,5.0,10.0,19.0,17.0,19.0,13
OPM %,6.0,6.0,8.0,4.0,4.0,6.0,7.0,6.0,11.0,20.0,14.0,18.0,13
Other Income,3.0,1.0,0.0,9.0,6.0,6.0,9.0,10.0,10.0,10.0,12.0,15.0,15
Interest,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0
Depreciation,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,2.0,1.0,2.0,9.0,7.0,9.0,12.0,12.0,18.0,27.0,28.0,33.0,27
Tax %,33.0,32.0,33.0,30.0,39.0,34.0,36.0,27.0,35.0,29.0,20.0,26.0,
Net Profit,2.0,1.0,2.0,6.0,4.0,6.0,7.0,9.0,12.0,19.0,22.0,24.0,20
EPS in Rs,0.88,0.43,0.93,3.66,2.35,3.26,4.14,5.09,6.5,10.73,12.45,13.76,11.28
