,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,12153.0,12799.0,13412.0,12815.0,11849.0,13180.0,14843.0,17549.0,16350.0,17397.0,20948.0,24568.0,25194
Expenses,10976.0,11328.0,11524.0,10876.0,9840.0,11313.0,13175.0,15573.0,14392.0,14579.0,18353.0,21235.0,21071
Operating Profit,1177.0,1471.0,1888.0,1939.0,2008.0,1867.0,1668.0,1976.0,1958.0,2818.0,2595.0,3333.0,4123
OPM %,10.0,11.0,14.0,15.0,17.0,14.0,11.0,11.0,12.0,16.0,12.0,14.0,16
Other Income,2.0,107.0,48.0,-31.0,110.0,148.0,114.0,-77.0,24.0,-478.0,118.0,64.0,82
Interest,297.0,323.0,293.0,189.0,101.0,118.0,177.0,199.0,300.0,463.0,465.0,551.0,549
Depreciation,326.0,397.0,411.0,388.0,427.0,462.0,593.0,813.0,1138.0,1315.0,1400.0,1419.0,1449
Profit before tax,556.0,859.0,1232.0,1331.0,1591.0,1436.0,1012.0,888.0,543.0,561.0,848.0,1427.0,2207
Tax %,26.0,29.0,18.0,27.0,29.0,23.0,28.0,23.0,12.0,38.0,25.0,23.0,
Net Profit,410.0,612.0,1005.0,978.0,1123.0,1099.0,724.0,680.0,476.0,350.0,639.0,1105.0,1591
EPS in Rs,8.13,12.15,19.94,19.21,22.06,21.59,12.65,11.88,8.33,5.51,10.06,17.39,25.05
