,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,480.0,417.0,404.0,407.0,422.0,480.0,519.0,607.0,495.0,610.0,718.0,790.0,705
Expenses,453.0,403.0,387.0,393.0,394.0,450.0,484.0,572.0,467.0,583.0,687.0,752.0,673
Operating Profit,27.0,15.0,16.0,14.0,29.0,31.0,35.0,34.0,28.0,27.0,30.0,39.0,33
OPM %,6.0,3.0,4.0,3.0,7.0,6.0,7.0,6.0,6.0,4.0,4.0,5.0,5
Other Income,4.0,4.0,3.0,3.0,1.0,12.0,1.0,1.0,1.0,1.0,-0.0,-1.0,2
Interest,29.0,18.0,14.0,10.0,5.0,8.0,7.0,7.0,7.0,1.0,1.0,-1.0,1
Depreciation,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4
Profit before tax,0.0,-2.0,3.0,5.0,22.0,31.0,25.0,25.0,19.0,24.0,26.0,35.0,29
Tax %,86.0,39.0,60.0,-11.0,37.0,34.0,35.0,36.0,17.0,25.0,28.0,27.0,
Net Profit,0.0,-1.0,1.0,5.0,14.0,20.0,16.0,16.0,16.0,18.0,19.0,25.0,22
EPS in Rs,0.01,-0.13,0.2,0.99,2.67,4.02,3.21,3.19,3.05,3.48,3.71,4.94,4.30
