,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,109.16,70.36,71.67,78.91,68.63,81.66,104.5,148.23,92.36,72.33,120.26,100.63,83.65
Expenses,113.97,82.18,70.57,78.86,62.97,63.08,85.09,104.17,89.59,69.03,115.97,98.29,83.96
Operating Profit,-4.81,-11.82,1.1,0.05,5.66,18.58,19.41,44.06,2.77,3.3,4.29,2.34,-0.31
OPM %,-4.41,-16.8,1.53,0.06,8.25,22.75,18.57,29.72,3.0,4.56,3.57,2.33,-0.37
Other Income,28.33,0.12,0.03,0.17,-3.66,1.92,15.22,2.53,24.67,36.01,0.76,0.22,0.23
Interest,21.62,19.93,22.84,23.88,2.0,0.01,0.39,1.08,0.85,0.54,0.8,0.66,0.68
Depreciation,9.2,7.47,6.59,6.42,4.69,3.64,2.86,2.2,1.71,1.36,1.24,1.58,1.51
Profit before tax,-7.3,-39.1,-28.3,-30.08,-4.69,16.85,31.38,43.31,24.88,37.41,3.01,0.32,-2.27
Tax %,-293.97,-0.38,-2.05,0.0,-7.04,0.0,1.72,0.0,0.0,0.0,-16.61,31.25,
Net Profit,-28.77,-39.24,-28.88,-30.08,-5.02,16.85,30.84,43.31,24.88,37.4,3.5,0.22,-2.22
EPS in Rs,-10.48,-14.29,-10.52,-10.96,-1.83,6.14,11.23,15.78,9.06,13.62,1.27,0.08,-0.81
