,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,282.0,294.0,346.0,353.0,349.0,372.0,412.0,484.0,521.0,514.0,497.0,634.0,788
Expenses,246.0,247.0,278.0,287.0,318.0,319.0,353.0,405.0,427.0,384.0,460.0,478.0,542
Operating Profit,36.0,46.0,68.0,66.0,31.0,54.0,59.0,79.0,94.0,129.0,37.0,157.0,245
OPM %,13.0,16.0,20.0,19.0,9.0,14.0,14.0,16.0,18.0,25.0,7.0,25.0,31
Other Income,20.0,20.0,24.0,33.0,26.0,32.0,29.0,27.0,37.0,39.0,35.0,34.0,44
Interest,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,7.0,6.0,8.0,12.0,12.0,11.0,7.0,10.0,14.0,14.0,15.0,19.0,16
Profit before tax,48.0,60.0,83.0,87.0,44.0,74.0,80.0,96.0,117.0,154.0,56.0,171.0,272
Tax %,27.0,25.0,23.0,25.0,26.0,11.0,22.0,23.0,24.0,23.0,26.0,25.0,
Net Profit,35.0,45.0,64.0,65.0,32.0,66.0,63.0,75.0,89.0,118.0,41.0,128.0,204
EPS in Rs,10.91,13.95,19.87,19.98,10.03,20.43,21.54,25.67,30.64,40.62,15.28,47.73,76.25
