,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,166.0,199.0,219.0,273.0,273.0,263.0,289.0,339.0,309.0,182.0,209.0,291.0,311
Expenses,170.0,188.0,194.0,238.0,243.0,239.0,278.0,312.0,314.0,193.0,189.0,266.0,286
Operating Profit,-5.0,10.0,25.0,35.0,30.0,24.0,10.0,27.0,-5.0,-10.0,20.0,25.0,25
OPM %,-3.0,5.0,11.0,13.0,11.0,9.0,4.0,8.0,-2.0,-6.0,10.0,9.0,8
Other Income,8.0,24.0,10.0,11.0,13.0,13.0,15.0,16.0,-27.0,10.0,9.0,6.0,-2
Interest,7.0,10.0,9.0,10.0,8.0,8.0,7.0,6.0,8.0,6.0,4.0,2.0,2
Depreciation,5.0,6.0,5.0,8.0,8.0,7.0,8.0,9.0,14.0,8.0,8.0,11.0,13
Profit before tax,-8.0,19.0,20.0,29.0,27.0,22.0,10.0,27.0,-54.0,-15.0,17.0,19.0,9
Tax %,21.0,20.0,21.0,27.0,21.0,28.0,45.0,25.0,2.0,14.0,20.0,-20.0,
Net Profit,-6.0,15.0,16.0,21.0,21.0,16.0,6.0,20.0,-53.0,-13.0,14.0,23.0,17
EPS in Rs,-1.47,3.88,4.08,4.56,4.49,2.84,1.01,3.52,-9.39,-2.2,2.46,4.09,3.12
