,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,45.78,45.89,45.3,51.87,52.91,49.78,53.93,69.61,89.56,64.64,67.5,90.02,89.04
Expenses,45.48,42.82,62.89,45.68,45.69,46.84,50.16,62.21,81.6,58.8,63.42,81.16,82.67
Operating Profit,0.3,3.07,-17.59,6.19,7.22,2.94,3.77,7.4,7.96,5.84,4.08,8.86,6.37
OPM %,0.66,6.69,-38.83,11.93,13.65,5.91,6.99,10.63,8.89,9.03,6.04,9.84,7.15
Other Income,1.64,0.87,3.82,0.72,0.83,3.62,3.52,13.39,1.65,-3.64,-5.16,2.23,5.01
Interest,1.55,1.33,1.04,1.29,1.06,0.76,0.42,0.48,0.64,0.23,0.26,0.52,0.54
Depreciation,2.22,1.69,1.55,2.14,2.13,2.18,1.62,2.23,2.31,3.06,3.56,3.35,3.4
Profit before tax,-1.83,0.92,-16.36,3.48,4.86,3.62,5.25,18.08,6.66,-1.09,-4.9,7.22,7.44
Tax %,39.89,144.57,26.16,20.4,32.3,6.91,11.24,34.4,33.78,473.39,144.9,24.1,25.4
Net Profit,-1.09,-0.41,-12.07,2.77,3.28,3.37,4.67,11.87,4.4,4.07,2.18,5.47,5.56
EPS in Rs,-0.18,-0.08,-2.11,0.51,0.57,0.61,0.8,2.07,0.83,0.73,0.39,1.01,0.99
