,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,26.0,43.0,13.0,25.0,25.0,34.0,52.0,51.0,52.0,78.0,105.0,154.0,214
Expenses,20.0,33.0,11.0,21.0,21.0,30.0,40.0,36.0,37.0,56.0,77.0,105.0,143
Operating Profit,6.0,10.0,2.0,4.0,4.0,4.0,11.0,14.0,15.0,22.0,28.0,49.0,71
OPM %,24.0,24.0,15.0,16.0,16.0,11.0,22.0,28.0,30.0,29.0,26.0,32.0,33
Other Income,0.0,0.0,0.0,1.0,0.0,1.0,15.0,1.0,1.0,1.0,1.0,0.0,1
Interest,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,6
Depreciation,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6
Profit before tax,5.0,8.0,-1.0,1.0,1.0,1.0,24.0,12.0,13.0,18.0,24.0,40.0,60
Tax %,16.0,20.0,10.0,26.0,9.0,16.0,28.0,23.0,17.0,17.0,19.0,25.0,
Net Profit,4.0,7.0,-1.0,1.0,1.0,1.0,17.0,10.0,11.0,15.0,19.0,30.0,43
EPS in Rs,0.15,0.24,-0.04,0.04,0.02,0.04,0.71,0.39,0.44,0.63,0.79,1.23,1.79
