,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,8.43,6.48,5.15,5.53,4.12,4.76,4.07,3.38,3.49,0.79,4.49,0.94,1.20
Expenses,7.62,8.07,5.51,5.75,4.72,4.91,4.78,6.18,4.89,2.28,5.3,1.89,1.31
Operating Profit,0.81,-1.59,-0.36,-0.22,-0.6,-0.15,-0.71,-2.8,-1.4,-1.49,-0.81,-0.95,-0.11
OPM %,9.61,-24.54,-6.99,-3.98,-14.56,-3.15,-17.44,-82.84,-40.11,-188.61,-18.04,-101.06,-9.17
Other Income,0.12,2.98,0.71,-0.48,0.17,0.06,4.41,0.15,0.07,0.08,0.22,8.76,-1.97
Interest,0.2,0.23,0.02,0.04,0.05,0.11,0.12,0.05,0.06,0.09,0.09,0.02,0.00
Depreciation,0.31,0.33,0.28,0.21,0.15,0.11,0.11,0.08,0.1,0.1,0.09,0.01,0.00
Profit before tax,0.42,0.83,0.05,-0.95,-0.63,-0.31,3.47,-2.78,-1.49,-1.6,-0.77,7.78,-2.08
Tax %,35.71,10.84,-140.0,1.05,0.0,0.0,6.05,-16.91,0.0,0.0,0.0,21.85,
Net Profit,0.27,0.74,0.11,-0.94,-0.63,-0.31,3.25,-3.25,-1.5,-1.61,-0.77,6.08,-1.59
EPS in Rs,0.89,2.43,0.36,-3.09,-2.07,-1.02,10.69,-10.69,-3.23,-3.47,-1.66,13.1,-3.42
