,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.08,0.05,0.06,0.06,0.06,0.06,0.05,0.06,0.19,0.06,0.06,0.07,0.07
Expenses,0.14,0.12,0.12,0.26,0.12,0.16,0.21,0.22,0.59,0.19,0.23,0.72,0.33
Operating Profit,-0.06,-0.07,-0.06,-0.20,-0.06,-0.10,-0.16,-0.16,-0.40,-0.13,-0.17,-0.65,-0.26
OPM %,-75.00,-140.00,-100.00,-333.33,-100.00,-166.67,-320.00,-266.67,-210.53,-216.67,-283.33,-928.57,-371.43
Other Income,0.40,-0.03,0.05,0.30,0.95,0.28,0.19,0.04,0.04,-0.05,0.06,10.56,0.48
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,0.01
Profit before tax,0.31,-0.12,-0.03,0.09,0.88,0.17,0.02,-0.13,-0.37,-0.18,-0.11,9.91,0.21
Tax %,35.48,66.67,-133.33,0.00,25.00,35.29,3100.00,7.69,186.49,16.67,9.09,0.50,
Net Profit,0.21,-0.04,-0.07,0.09,0.66,0.11,-0.59,-0.12,0.33,-0.15,-0.10,9.86,0.20
EPS in Rs,,,,,,,,,,,,,
