,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,37.0,51.0,52.0,59.0,41.0,24.0,21.0,35.0,19.0,1.0,1.0,1.0,1
Expenses,33.0,46.0,46.0,54.0,40.0,25.0,32.0,31.0,17.0,3.0,4.0,41.0,42
Operating Profit,5.0,6.0,6.0,5.0,1.0,-1.0,-11.0,5.0,2.0,-2.0,-3.0,-40.0,-41
OPM %,13.0,11.0,11.0,9.0,2.0,-5.0,-55.0,13.0,12.0,-304.0,-297.0,-4992.0,-3337
Other Income,0.0,0.0,0.0,0.0,5.0,7.0,15.0,-0.0,0.0,-2.0,-7.0,1.0,0
Interest,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,7.0,6
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0
Profit before tax,-0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,-3.0,-10.0,-15.0,-46.0,-47
Tax %,-350.0,14.0,28.0,-15.0,0.0,25.0,-1.0,-2.0,-1.0,0.0,-11.0,40.0,
Net Profit,-0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-1.0,-3.0,-10.0,-16.0,-28.0,-29
EPS in Rs,-0.03,0.06,0.02,-0.16,0.01,0.03,-0.43,-0.23,-0.53,-1.66,-2.87,-4.87,-5.00
