,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53,5.53
Reserves,0.44,0.56,0.62,0.6000000000000001,0.71,0.95,1.07,1.14,1.14,1.25,1.19,0.71,0.7000000000000001
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,14.6,0.59,0.45,0.22,0.29,0.04,0.08,0.08,0.11,0.07,0.07,0.06,0.04
Total Liabilities,20.57,6.68,6.6,6.35,6.53,6.52,6.68,6.75,6.78,6.85,6.79,6.3,6.27
Fixed Assets,0.23,0.12,0.12,0.04,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.02,0.02,0.02,0.02,0.49,0.5,0.51,0.51,0.52,0.53,0.0,0.0
Other Assets,20.34,6.54,6.46,6.29,6.48,6.03,6.18,6.24,6.27,6.32,6.26,6.3,6.27
Total Assets,20.57,6.68,6.6,6.35,6.53,6.52,6.68,6.75,6.78,6.85,6.79,6.3,6.27
